species_enc,antibiotic_enc,isolation_source_enc,mic_value,multi_drug_count,gram_stain_enc,resistance,species,antibiotic,isolation_source
5578,1,0,1.0,1,1,0,S635 Enterobacteria spp.,AMX/AMP,Clinical Sample
5597,1,0,1.0,2,1,0,S637 Escherichia coli,AMX/AMP,Clinical Sample
5608,1,0,1.0,2,1,0,S638 Escherichia coli,AMX/AMP,Clinical Sample
5618,1,0,1.0,2,1,1,S639 Enterobacteria spp.,AMX/AMP,Clinical Sample
5628,1,0,1.0,1,1,0,S640 Escherichia coli,AMX/AMP,Clinical Sample
5639,1,0,1.0,2,1,1,S641 Citrobacter spp.,AMX/AMP,Clinical Sample
5650,1,0,1.0,2,1,1,S642 Enterobacteria spp.,AMX/AMP,Clinical Sample
5661,1,0,1.0,2,1,1,S643 Escherichia coli,AMX/AMP,Clinical Sample
5670,1,0,1.0,4,1,1,S644 Escherichia coli,AMX/AMP,Clinical Sample
5681,1,0,1.0,0,1,1,S645 Enterobacteria spp.,AMX/AMP,Clinical Sample
5691,1,0,1.0,2,1,0,S646 Escherichia coli,AMX/AMP,Clinical Sample
5701,1,0,1.0,2,1,0,S647 Escherichia coli,AMX/AMP,Clinical Sample
5712,1,0,1.0,2,0,0,S648 Morganella morganii,AMX/AMP,Clinical Sample
5723,1,0,1.0,7,1,1,S649 Escherichia coli,AMX/AMP,Clinical Sample
5744,1,0,1.0,2,1,0,S651 Enterobacteria spp.,AMX/AMP,Clinical Sample
5755,1,0,1.0,2,1,1,S652 Escherichia coli,AMX/AMP,Clinical Sample
5765,1,0,1.0,2,1,0,S653 Escherichia coli,AMX/AMP,Clinical Sample
5775,1,0,1.0,1,0,0,S654 Morganella morganii,AMX/AMP,Clinical Sample
5785,1,0,1.0,5,1,1,S655 Escherichia coli,AMX/AMP,Clinical Sample
5794,1,0,1.0,0,1,1,S656 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
5815,1,0,1.0,3,1,1,S658 Escherichia coli,AMX/AMP,Clinical Sample
5825,1,0,1.0,4,1,1,S659 Escherichia coli,AMX/AMP,Clinical Sample
5836,1,0,1.0,2,1,1,S660 Escherichia coli,AMX/AMP,Clinical Sample
5847,1,0,1.0,2,0,0,S661 E.coi,AMX/AMP,Clinical Sample
5856,1,0,1.0,3,0,1,S662 E.coi,AMX/AMP,Clinical Sample
5867,1,0,1.0,2,1,1,S663 Enterobacteria spp.,AMX/AMP,Clinical Sample
5876,1,0,1.0,2,0,1,S664 E. coli,AMX/AMP,Clinical Sample
5887,1,0,1.0,0,1,0,S665 Escherichia coli,AMX/AMP,Clinical Sample
5897,1,0,1.0,3,0,1,S666 Klbsiella pneumoniae,AMX/AMP,Clinical Sample
5907,1,0,1.0,3,1,1,S667 Escherichia coli,AMX/AMP,Clinical Sample
5918,1,0,1.0,2,0,1,S668 Klebsie.lla pneumoniae,AMX/AMP,Clinical Sample
5929,1,0,1.0,2,1,0,S669 Escherichia coli,AMX/AMP,Clinical Sample
5940,1,0,1.0,2,1,1,S670 Escherichia coli,AMX/AMP,Clinical Sample
5951,1,0,1.0,1,1,0,S671 Enterobacteria spp.,AMX/AMP,Clinical Sample
5961,1,0,1.0,1,1,0,S672 Enterobacteria spp.,AMX/AMP,Clinical Sample
5972,1,0,1.0,1,1,1,S673 Citrobacter spp.,AMX/AMP,Clinical Sample
5982,1,0,1.0,1,1,0,S674 Proteus mirabilis,AMX/AMP,Clinical Sample
5993,1,0,1.0,2,1,0,S675 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6004,1,0,1.0,2,1,0,S676 Escherichia coli,AMX/AMP,Clinical Sample
6014,1,0,1.0,1,1,1,S677 Escherichia coli,AMX/AMP,Clinical Sample
6034,1,0,1.0,4,1,1,S679 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6043,1,0,1.0,2,1,0,S680 Acinetobacter baumannii,AMX/AMP,Clinical Sample
6052,1,0,1.0,4,1,1,S681 Escherichia coli,AMX/AMP,Clinical Sample
6063,1,0,1.0,3,1,1,S682 Escherichia coli,AMX/AMP,Clinical Sample
6074,1,0,1.0,0,0,0,S683 Protus mirabilis,AMX/AMP,Clinical Sample
6084,1,0,1.0,5,1,0,S684 Escherichia coli,AMX/AMP,Clinical Sample
6093,1,0,1.0,0,0,0,S685 Morganella morganii,AMX/AMP,Clinical Sample
6104,1,0,1.0,1,1,0,S686 Citrobacter spp.,AMX/AMP,Clinical Sample
6115,1,0,1.0,9,0,1,S687 E. coli,AMX/AMP,Clinical Sample
6132,1,0,1.0,1,0,0,S689 Prot.eus mirabilis,AMX/AMP,Clinical Sample
6142,1,0,1.0,1,1,0,S690 Escherichia coli,AMX/AMP,Clinical Sample
6153,1,0,1.0,1,1,1,S691 Serratia marcescens,AMX/AMP,Clinical Sample
6162,1,0,1.0,4,1,1,S692 Escherichia coli,AMX/AMP,Clinical Sample
6172,1,0,1.0,0,1,0,S693 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6183,1,0,1.0,3,1,1,S694 Escherichia coli,AMX/AMP,Clinical Sample
6194,1,0,1.0,2,1,1,S695 Citrobacter spp.,AMX/AMP,Clinical Sample
6205,1,0,1.0,1,1,0,S696 Escherichia coli,AMX/AMP,Clinical Sample
6215,1,0,1.0,3,0,1,S697 E.coi,AMX/AMP,Clinical Sample
6224,1,0,1.0,1,1,0,S698 Serratia marcescens,AMX/AMP,Clinical Sample
6233,1,0,1.0,3,0,1,S699 E.cli,AMX/AMP,Clinical Sample
6244,1,0,1.0,2,1,0,S700 Escherichia coli,AMX/AMP,Clinical Sample
6255,1,0,1.0,0,0,0,S701 Morganella morganii,AMX/AMP,Clinical Sample
6265,1,0,1.0,1,0,1,S702 Morganella morganii,AMX/AMP,Clinical Sample
6276,1,0,1.0,3,1,1,S703 Escherichia coli,AMX/AMP,Clinical Sample
6285,1,0,1.0,0,1,0,S704 Enterobacteria spp.,AMX/AMP,Clinical Sample
6294,1,0,1.0,1,0,0,S705 E. coli,AMX/AMP,Clinical Sample
6314,1,0,1.0,4,1,1,S707 Escherichia coli,AMX/AMP,Clinical Sample
6324,1,0,1.0,3,1,1,S708 Enterobacteria spp.,AMX/AMP,Clinical Sample
6334,1,0,1.0,1,1,0,S709 Proteus mirabilis,AMX/AMP,Clinical Sample
6345,1,0,1.0,1,1,0,S710 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6356,1,0,1.0,1,1,1,S711 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6366,1,0,1.0,3,0,1,S712 E.coi,AMX/AMP,Clinical Sample
6375,1,0,1.0,3,1,1,S713 Escherichia coli,AMX/AMP,Clinical Sample
6384,1,0,1.0,3,0,1,S714 E.coi,AMX/AMP,Clinical Sample
6395,1,0,1.0,2,1,0,S715 Escherichia coli,AMX/AMP,Clinical Sample
6406,1,0,1.0,4,1,1,S716 Escherichia coli,AMX/AMP,Clinical Sample
6416,1,0,1.0,0,1,0,S717 Citrobacter spp.,AMX/AMP,Clinical Sample
6427,1,0,1.0,4,0,1,S718 E. coli,AMX/AMP,Clinical Sample
6437,1,0,1.0,2,1,1,S719 Escherichia coli,AMX/AMP,Clinical Sample
6448,1,0,1.0,4,1,1,S720 Escherichia coli,AMX/AMP,Clinical Sample
6458,1,0,1.0,2,1,0,S721 Proteus mirabilis,AMX/AMP,Clinical Sample
6469,1,0,1.0,2,0,0,S722 Enter.bacteria spp.,AMX/AMP,Clinical Sample
6480,1,0,1.0,3,0,1,S723 E.cli,AMX/AMP,Clinical Sample
6491,1,0,1.0,2,1,0,S724 Escherichia coli,AMX/AMP,Clinical Sample
6501,1,0,1.0,2,1,1,S725 Proteus mirabilis,AMX/AMP,Clinical Sample
6511,1,0,1.0,1,1,1,S726 Escherichia coli,AMX/AMP,Clinical Sample
6521,1,0,1.0,1,0,1,S727 Klbsiella pneumoniae,AMX/AMP,Clinical Sample
6532,1,0,1.0,1,1,0,S728 Proteus mirabilis,AMX/AMP,Clinical Sample
6552,1,0,1.0,3,1,1,S730 Escherichia coli,AMX/AMP,Clinical Sample
6562,1,0,1.0,0,1,1,S731 Acinetobacter baumannii,AMX/AMP,Clinical Sample
6573,1,0,1.0,1,1,0,S732 Escherichia coli,AMX/AMP,Clinical Sample
6584,1,0,1.0,2,1,1,S733 Escherichia coli,AMX/AMP,Clinical Sample
6595,1,0,1.0,2,1,0,S734 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6603,1,0,1.0,1,0,0,S735 Morganella morganii,AMX/AMP,Clinical Sample
6613,1,0,1.0,2,1,0,S736 Acinetobacter baumannii,AMX/AMP,Clinical Sample
6624,1,0,1.0,2,1,1,S737 Proteus mirabilis,AMX/AMP,Clinical Sample
6635,1,0,1.0,1,1,0,S738 Escherichia coli,AMX/AMP,Clinical Sample
6645,1,0,1.0,1,1,0,S739 Escherichia coli,AMX/AMP,Clinical Sample
6655,1,0,1.0,0,1,0,S740 Proteus mirabilis,AMX/AMP,Clinical Sample
6666,1,0,1.0,4,1,1,S741 Escherichia coli,AMX/AMP,Clinical Sample
6677,1,0,1.0,0,1,0,S742 Escherichia coli,AMX/AMP,Clinical Sample
6688,1,0,1.0,1,1,0,S743 Serratia marcescens,AMX/AMP,Clinical Sample
6698,1,0,1.0,5,1,1,S744 Escherichia coli,AMX/AMP,Clinical Sample
6708,1,0,1.0,0,1,1,S745 Escherichia coli,AMX/AMP,Clinical Sample
6718,1,0,1.0,3,1,1,S746 Escherichia coli,AMX/AMP,Clinical Sample
6729,1,0,1.0,2,1,1,S747 Escherichia coli,AMX/AMP,Clinical Sample
6740,1,0,1.0,3,1,1,S748 Escherichia coli,AMX/AMP,Clinical Sample
6751,1,0,1.0,12,1,1,S749 Escherichia coli,AMX/AMP,Clinical Sample
6758,1,0,1.0,1,1,1,S750 Escherichia coli,AMX/AMP,Clinical Sample
6768,1,0,1.0,0,1,0,S751 Enterobacteria spp.,AMX/AMP,Clinical Sample
6778,1,0,1.0,2,0,1,S752 Proeus mirabilis,AMX/AMP,Clinical Sample
6787,1,0,1.0,5,1,1,S753 Escherichia coli,AMX/AMP,Clinical Sample
6798,1,0,1.0,2,1,1,S754 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
6819,1,0,1.0,1,1,0,S756 Escherichia coli,AMX/AMP,Clinical Sample
6829,1,0,1.0,2,1,0,S757 Citrobacter spp.,AMX/AMP,Clinical Sample
6840,1,0,1.0,4,1,1,S758 Escherichia coli,AMX/AMP,Clinical Sample
6850,1,0,1.0,2,1,0,S759 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
6861,1,0,1.0,0,0,1,S760 E.cli,AMX/AMP,Clinical Sample
6872,1,0,1.0,1,1,0,S761 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
6890,1,0,1.0,1,1,0,S763 Citrobacter spp.,AMX/AMP,Clinical Sample
6901,1,0,1.0,2,1,0,S764 Escherichia coli,AMX/AMP,Clinical Sample
6912,1,0,1.0,0,1,0,S765 Acinetobacter baumannii,AMX/AMP,Clinical Sample
6923,1,0,1.0,3,0,1,S766 E.cli,AMX/AMP,Clinical Sample
6932,1,0,1.0,2,1,1,S767 Escherichia coli,AMX/AMP,Clinical Sample
6941,1,0,1.0,3,1,1,S768 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
6950,1,0,1.0,2,1,0,S769 Escherichia coli,AMX/AMP,Clinical Sample
6961,1,0,1.0,0,0,0,S770 Enteobacteria spp.,AMX/AMP,Clinical Sample
6970,1,0,1.0,0,0,0,S771 Enter.bacteria spp.,AMX/AMP,Clinical Sample
6998,1,0,1.0,8,1,0,S774 Escherichia coli,AMX/AMP,Clinical Sample
7008,1,0,1.0,1,1,1,S775 Serratia marcescens,AMX/AMP,Clinical Sample
7018,1,0,1.0,3,0,1,S776 E. coli,AMX/AMP,Clinical Sample
7036,1,0,1.0,0,0,0,S778 Morganella morganii,AMX/AMP,Clinical Sample
7046,1,0,1.0,1,1,0,S779 Citrobacter spp.,AMX/AMP,Clinical Sample
7056,1,0,1.0,3,1,1,S780 Escherichia coli,AMX/AMP,Clinical Sample
7067,1,0,1.0,2,0,0,S781 Enteobacteria spp.,AMX/AMP,Clinical Sample
7076,1,0,1.0,1,1,0,S782 Escherichia coli,AMX/AMP,Clinical Sample
7086,1,0,1.0,3,1,1,S783 Escherichia coli,AMX/AMP,Clinical Sample
7096,1,0,1.0,1,1,1,S784 Escherichia coli,AMX/AMP,Clinical Sample
7127,1,0,1.0,4,1,1,S787 Escherichia coli,AMX/AMP,Clinical Sample
7137,1,0,1.0,3,1,1,S788 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
7147,1,0,1.0,1,1,0,S789 Acinetobacter baumannii,AMX/AMP,Clinical Sample
7166,1,0,1.0,3,1,1,S791 Escherichia coli,AMX/AMP,Clinical Sample
7177,1,0,1.0,2,1,1,S792 Escherichia coli,AMX/AMP,Clinical Sample
7188,1,0,1.0,1,0,1,S793 Klebsie.lla pneumoniae,AMX/AMP,Clinical Sample
7197,1,0,1.0,0,1,0,S794 Enterobacteria spp.,AMX/AMP,Clinical Sample
7208,1,0,1.0,1,1,0,S795 Escherichia coli,AMX/AMP,Clinical Sample
7219,1,0,1.0,2,1,0,S796 Serratia marcescens,AMX/AMP,Clinical Sample
7230,1,0,1.0,1,1,0,S797 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7241,1,0,1.0,1,0,0,S798 Morganella morganii,AMX/AMP,Clinical Sample
7271,1,0,1.0,1,1,0,S801 Escherichia coli,AMX/AMP,Clinical Sample
7281,1,0,1.0,1,0,0,S802 Morganella morganii,AMX/AMP,Clinical Sample
7292,1,0,1.0,0,1,0,S803 Citrobacter spp.,AMX/AMP,Clinical Sample
7302,1,0,1.0,5,1,1,S804 Escherichia coli,AMX/AMP,Clinical Sample
7312,1,0,1.0,3,1,1,S805 Escherichia coli,AMX/AMP,Clinical Sample
7322,1,0,1.0,3,0,1,S806 E.cli,AMX/AMP,Clinical Sample
7331,1,0,1.0,0,1,0,S807 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7359,1,0,1.0,3,1,0,S810 Escherichia coli,AMX/AMP,Clinical Sample
7370,1,0,1.0,1,1,1,S811 Escherichia coli,AMX/AMP,Clinical Sample
7379,1,0,1.0,1,1,0,S812 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
7390,1,0,1.0,2,1,1,S813 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7400,1,0,1.0,3,1,1,S814 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7410,1,0,1.0,3,1,1,S815 Escherichia coli,AMX/AMP,Clinical Sample
7421,1,0,1.0,3,1,0,S816 Escherichia coli,AMX/AMP,Clinical Sample
7432,1,0,1.0,2,1,0,S817 Escherichia coli,AMX/AMP,Clinical Sample
7442,1,0,1.0,1,1,0,S818 Escherichia coli,AMX/AMP,Clinical Sample
7453,1,0,1.0,1,1,1,S819 Citrobacter spp.,AMX/AMP,Clinical Sample
7463,1,0,1.0,2,1,1,S820 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7473,1,0,1.0,1,1,0,S821 Acinetobacter baumannii,AMX/AMP,Clinical Sample
7484,1,0,1.0,2,1,0,S822 Acinetobacter baumannii,AMX/AMP,Clinical Sample
7492,1,0,1.0,4,0,1,S823 E.coi,AMX/AMP,Clinical Sample
7502,1,0,1.0,3,1,0,S824 Proteus mirabilis,AMX/AMP,Clinical Sample
7519,1,0,1.0,2,1,1,S826 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7529,1,0,1.0,3,1,0,S827 Escherichia coli,AMX/AMP,Clinical Sample
7540,1,0,1.0,3,1,1,S828 Escherichia coli,AMX/AMP,Clinical Sample
7550,1,0,1.0,4,0,0,S829 E. coli,AMX/AMP,Clinical Sample
7560,1,0,1.0,2,0,0,S830 Morganella morganii,AMX/AMP,Clinical Sample
7571,1,0,1.0,1,1,0,S831 Enterobacteria spp.,AMX/AMP,Clinical Sample
7581,1,0,1.0,4,1,1,S832 Escherichia coli,AMX/AMP,Clinical Sample
7591,1,0,1.0,2,1,0,S833 Enterobacteria spp.,AMX/AMP,Clinical Sample
7602,1,0,1.0,2,1,1,S834 Enterobacteria spp.,AMX/AMP,Clinical Sample
7613,1,0,1.0,1,1,0,S835 Escherichia coli,AMX/AMP,Clinical Sample
7624,1,0,1.0,3,1,1,S836 Escherichia coli,AMX/AMP,Clinical Sample
7633,1,0,1.0,1,1,0,S837 Enterobacteria spp.,AMX/AMP,Clinical Sample
7642,1,0,1.0,2,0,0,S838 E.cli,AMX/AMP,Clinical Sample
7652,1,0,1.0,1,1,0,S839 Proteus mirabilis,AMX/AMP,Clinical Sample
7662,1,0,1.0,6,1,0,S840 Escherichia coli,AMX/AMP,Clinical Sample
7673,1,0,1.0,0,1,0,S841 Citrobacter spp.,AMX/AMP,Clinical Sample
7683,1,0,1.0,3,1,1,S842 Escherichia coli,AMX/AMP,Clinical Sample
7693,1,0,1.0,4,1,1,S843 Escherichia coli,AMX/AMP,Clinical Sample
7702,1,0,1.0,3,1,1,S844 Citrobacter spp.,AMX/AMP,Clinical Sample
7711,1,0,1.0,0,1,1,S845 Escherichia coli,AMX/AMP,Clinical Sample
7722,1,0,1.0,3,1,1,S846 Escherichia coli,AMX/AMP,Clinical Sample
7730,1,0,1.0,3,1,1,S847 Escherichia coli,AMX/AMP,Clinical Sample
7739,1,0,1.0,1,1,1,S848 Proteus mirabilis,AMX/AMP,Clinical Sample
7750,1,0,1.0,2,1,1,S849 Enterobacteria spp.,AMX/AMP,Clinical Sample
7760,1,0,1.0,2,1,0,S850 Proteus mirabilis,AMX/AMP,Clinical Sample
7770,1,0,1.0,3,1,1,S851 Escherichia coli,AMX/AMP,Clinical Sample
7780,1,0,1.0,1,1,0,S852 Escherichia coli,AMX/AMP,Clinical Sample
7791,1,0,1.0,4,1,1,S853 Escherichia coli,AMX/AMP,Clinical Sample
7801,1,0,1.0,1,1,0,S854 Escherichia coli,AMX/AMP,Clinical Sample
7812,1,0,1.0,1,1,0,S855 Escherichia coli,AMX/AMP,Clinical Sample
7821,1,0,1.0,3,0,1,S856 E. coli,AMX/AMP,Clinical Sample
7832,1,0,1.0,3,0,1,S857 E. coli,AMX/AMP,Clinical Sample
7851,1,0,1.0,4,1,1,S859 Escherichia coli,AMX/AMP,Clinical Sample
7862,1,0,1.0,3,1,1,S860 Escherichia coli,AMX/AMP,Clinical Sample
7871,1,0,1.0,2,1,0,S861 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7880,1,0,1.0,2,1,1,S862 Escherichia coli,AMX/AMP,Clinical Sample
7890,1,0,1.0,1,1,1,S863 Enterobacteria spp.,AMX/AMP,Clinical Sample
7909,1,0,1.0,0,0,0,S865 Morganella morganii,AMX/AMP,Clinical Sample
7928,1,0,1.0,5,1,0,S867 Serratia marcescens,AMX/AMP,Clinical Sample
7938,1,0,1.0,2,1,0,S868 Escherichia coli,AMX/AMP,Clinical Sample
7948,1,0,1.0,4,1,1,S869 Escherichia coli,AMX/AMP,Clinical Sample
7958,1,0,1.0,1,1,0,S870 Escherichia coli,AMX/AMP,Clinical Sample
7966,1,0,1.0,1,1,0,S871 Acinetobacter baumannii,AMX/AMP,Clinical Sample
7987,1,0,1.0,5,1,1,S873 Escherichia coli,AMX/AMP,Clinical Sample
7996,1,0,1.0,1,1,0,S874 Enterobacteria spp.,AMX/AMP,Clinical Sample
8007,1,0,1.0,4,1,1,S875 Escherichia coli,AMX/AMP,Clinical Sample
8018,1,0,1.0,2,1,1,S876 Escherichia coli,AMX/AMP,Clinical Sample
8029,1,0,1.0,10,1,1,S877 Escherichia coli,AMX/AMP,Clinical Sample
8039,1,0,1.0,3,0,0,S878 E.coi,AMX/AMP,Clinical Sample
8050,1,0,1.0,7,1,1,S879 Escherichia coli,AMX/AMP,Clinical Sample
8060,1,0,1.0,1,1,0,S880 Escherichia coli,AMX/AMP,Clinical Sample
8070,1,0,1.0,1,1,0,S881 Enterobacteria spp.,AMX/AMP,Clinical Sample
8081,1,0,1.0,3,0,1,S882 E.coi,AMX/AMP,Clinical Sample
8090,1,0,1.0,2,1,1,S883 Escherichia coli,AMX/AMP,Clinical Sample
8101,1,0,1.0,5,1,1,S884 Citrobacter spp.,AMX/AMP,Clinical Sample
8112,1,0,1.0,1,1,0,S885 Escherichia coli,AMX/AMP,Clinical Sample
8123,1,0,1.0,2,1,1,S886 Enterobacteria spp.,AMX/AMP,Clinical Sample
8133,1,0,1.0,4,1,1,S887 Escherichia coli,AMX/AMP,Clinical Sample
8143,1,0,1.0,1,1,0,S888 Escherichia coli,AMX/AMP,Clinical Sample
8154,1,0,1.0,5,0,1,S889 E.coi,AMX/AMP,Clinical Sample
8165,1,0,1.0,8,1,1,S890 Escherichia coli,AMX/AMP,Clinical Sample
8176,1,0,1.0,1,1,0,S891 Escherichia coli,AMX/AMP,Clinical Sample
8186,1,0,1.0,3,1,1,S892 Escherichia coli,AMX/AMP,Clinical Sample
8195,1,0,1.0,3,1,1,S893 Escherichia coli,AMX/AMP,Clinical Sample
8206,1,0,1.0,3,1,1,S894 Escherichia coli,AMX/AMP,Clinical Sample
8217,1,0,1.0,4,1,0,S895 Escherichia coli,AMX/AMP,Clinical Sample
8227,1,0,1.0,5,1,1,S896 Escherichia coli,AMX/AMP,Clinical Sample
8238,1,0,1.0,3,0,1,S897 E.coi,AMX/AMP,Clinical Sample
8249,1,0,1.0,1,1,0,S898 Escherichia coli,AMX/AMP,Clinical Sample
8259,1,0,1.0,1,1,0,S899 Enterobacteria spp.,AMX/AMP,Clinical Sample
8268,1,0,1.0,3,1,0,S900 Escherichia coli,AMX/AMP,Clinical Sample
8279,1,0,1.0,1,0,0,S901 Klebsie.lla pneumoniae,AMX/AMP,Clinical Sample
8288,1,0,1.0,1,1,0,S902 Enterobacteria spp.,AMX/AMP,Clinical Sample
8298,1,0,1.0,3,1,1,S903 Escherichia coli,AMX/AMP,Clinical Sample
8309,1,0,1.0,2,1,1,S904 Citrobacter spp.,AMX/AMP,Clinical Sample
8319,1,0,1.0,1,1,1,S905 Serratia marcescens,AMX/AMP,Clinical Sample
8329,1,0,1.0,1,0,0,S906 E.coi,AMX/AMP,Clinical Sample
8339,1,0,1.0,1,0,0,S907 E.cli,AMX/AMP,Clinical Sample
8350,1,0,1.0,3,0,1,S908 Klebsie.lla pneumoniae,AMX/AMP,Clinical Sample
8358,1,0,1.0,2,0,0,S909 Prot.eus mirabilis,AMX/AMP,Clinical Sample
8369,1,0,1.0,2,1,1,S910 Escherichia coli,AMX/AMP,Clinical Sample
8389,1,0,1.0,4,0,0,S912 E. coli,AMX/AMP,Clinical Sample
8415,1,0,1.0,8,1,1,S915 Escherichia coli,AMX/AMP,Clinical Sample
8424,1,0,1.0,3,0,1,S916 E. coli,AMX/AMP,Clinical Sample
8434,1,0,1.0,1,1,1,S917 Proteus mirabilis,AMX/AMP,Clinical Sample
8445,1,0,1.0,2,1,1,S918 Escherichia coli,AMX/AMP,Clinical Sample
8454,1,0,1.0,2,1,1,S919 Escherichia coli,AMX/AMP,Clinical Sample
8465,1,0,1.0,2,1,0,S920 Proteus mirabilis,AMX/AMP,Clinical Sample
8476,1,0,1.0,2,1,1,S921 Citrobacter spp.,AMX/AMP,Clinical Sample
8486,1,0,1.0,5,1,1,S922 Escherichia coli,AMX/AMP,Clinical Sample
8497,1,0,1.0,2,1,0,S923 Escherichia coli,AMX/AMP,Clinical Sample
8507,1,0,1.0,1,1,1,S924 Escherichia coli,AMX/AMP,Clinical Sample
8517,1,0,1.0,1,1,1,S925 Escherichia coli,AMX/AMP,Clinical Sample
8527,1,0,1.0,3,1,1,S926 Escherichia coli,AMX/AMP,Clinical Sample
8537,1,0,1.0,2,0,1,S927 E.coi,AMX/AMP,Clinical Sample
8548,1,0,1.0,2,1,1,S928 Escherichia coli,AMX/AMP,Clinical Sample
8559,1,0,1.0,2,1,1,S929 Escherichia coli,AMX/AMP,Clinical Sample
8569,1,0,1.0,3,1,1,S930 Escherichia coli,AMX/AMP,Clinical Sample
8579,1,0,1.0,1,1,0,S931 Escherichia coli,AMX/AMP,Clinical Sample
8590,1,0,1.0,2,1,0,S932 Escherichia coli,AMX/AMP,Clinical Sample
8601,1,0,1.0,0,1,0,S933 Escherichia coli,AMX/AMP,Clinical Sample
8610,1,0,1.0,3,1,1,S934 Escherichia coli,AMX/AMP,Clinical Sample
8620,1,0,1.0,3,1,1,S935 Citrobacter spp.,AMX/AMP,Clinical Sample
8631,1,0,1.0,3,1,1,S936 Escherichia coli,AMX/AMP,Clinical Sample
8642,1,0,1.0,1,1,1,S937 Enterobacteria spp.,AMX/AMP,Clinical Sample
8653,1,0,1.0,1,1,0,S938 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
8664,1,0,1.0,3,1,1,S939 Escherichia coli,AMX/AMP,Clinical Sample
8674,1,0,1.0,7,1,1,S940 Escherichia coli,AMX/AMP,Clinical Sample
8685,1,0,1.0,0,1,0,S941 Escherichia coli,AMX/AMP,Clinical Sample
8695,1,0,1.0,4,1,1,S942 Escherichia coli,AMX/AMP,Clinical Sample
8706,1,0,1.0,1,1,0,S943 Proteus mirabilis,AMX/AMP,Clinical Sample
8715,1,0,1.0,2,1,1,S944 Escherichia coli,AMX/AMP,Clinical Sample
8725,1,0,1.0,2,1,1,S945 Escherichia coli,AMX/AMP,Clinical Sample
8736,1,0,1.0,1,0,0,S946 E. coli,AMX/AMP,Clinical Sample
8747,1,0,1.0,4,0,1,S947 E. coli,AMX/AMP,Clinical Sample
8755,1,0,1.0,1,1,0,S948 Enterobacteria spp.,AMX/AMP,Clinical Sample
8765,1,0,1.0,8,1,0,S949 Escherichia coli,AMX/AMP,Clinical Sample
8775,1,0,1.0,2,1,1,S950 Escherichia coli,AMX/AMP,Clinical Sample
8786,1,0,1.0,2,1,0,S951 Acinetobacter baumannii,AMX/AMP,Clinical Sample
8796,1,0,1.0,1,0,1,S952 Enteobacteria spp.,AMX/AMP,Clinical Sample
8806,1,0,1.0,1,1,0,S953 Escherichia coli,AMX/AMP,Clinical Sample
8817,1,0,1.0,3,1,0,S954 Escherichia coli,AMX/AMP,Clinical Sample
8828,1,0,1.0,3,1,0,S955 Escherichia coli,AMX/AMP,Clinical Sample
8839,1,0,1.0,2,1,0,S956 Escherichia coli,AMX/AMP,Clinical Sample
8848,1,0,1.0,4,0,1,S957 E.cli,AMX/AMP,Clinical Sample
8868,1,0,1.0,1,1,1,S959 Escherichia coli,AMX/AMP,Clinical Sample
8879,1,0,1.0,1,1,0,S960 Escherichia coli,AMX/AMP,Clinical Sample
8889,1,0,1.0,0,1,0,S961 Citrobacter spp.,AMX/AMP,Clinical Sample
8900,1,0,1.0,1,1,0,S962 Escherichia coli,AMX/AMP,Clinical Sample
8920,1,0,1.0,5,1,1,S964 Escherichia coli,AMX/AMP,Clinical Sample
8931,1,0,1.0,2,1,1,S965 Acinetobacter baumannii,AMX/AMP,Clinical Sample
8942,1,0,1.0,3,0,1,S966 E.coi,AMX/AMP,Clinical Sample
8953,1,0,1.0,4,1,1,S967 Escherichia coli,AMX/AMP,Clinical Sample
8964,1,0,1.0,0,1,0,S968 Pseudomonas aeruginosa,AMX/AMP,Clinical Sample
8975,1,0,1.0,2,1,1,S969 Citrobacter spp.,AMX/AMP,Clinical Sample
8986,1,0,1.0,3,0,1,S970 Klbsiella pneumoniae,AMX/AMP,Clinical Sample
8992,1,0,1.0,4,0,1,S971 E. coli,AMX/AMP,Clinical Sample
9012,1,0,1.0,1,0,0,S973 Enter.bacteria spp.,AMX/AMP,Clinical Sample
9022,1,0,1.0,1,1,0,S974 Serratia marcescens,AMX/AMP,Clinical Sample
